Role,Invested in Real Estate,Extra Hours,Invested in Stock Market,Favourite Sport,Gender,Languages Known,Sport Knowledge (in XP),Average no. of leaves/month,Trades Done,Married(1/0),Level of Education,Pay,ID Proof,Most Productive Hour,Tax Category,Income Category,Employer,Tax Paid,Id
1,1,0,1,1,1,2,19.0,3,30,-1,1,273.73,0,0,229,2,0,45364,32920
1,1,0,1,2,0,4,30.0,2,45,0,0,680.73,0,0,142,2,0,43373,32921
0,0,0,0,3,0,1,4.0,5,27,1,0,947.73,0,0,167,2,0,33025,32922
1,1,0,1,6,1,1,42.0,0,34,0,0,799.73,0,0,330,3,0,45222,32923
1,1,0,1,1,1,1,88.0,1,41,-1,0,1046.73,0,0,395,2,0,30200,32924
0,1,0,1,4,0,1,24.0,0,33,0,0,876.73,0,0,471,2,0,18331,32927
0,0,0,1,5,0,1,27.0,1,29,1,0,962.73,0,0,160,2,0,14608,32928
1,1,1,1,0,1,2,85.0,4,32,0,1,443.73,2,0,596,9,0,42080,32930
1,1,0,1,6,0,4,66.0,5,36,1,2,4355.73,0,0,319,2,0,30146,32932
0,0,0,1,1,0,4,53.0,5,23,1,2,1567.73,0,0,92,2,0,30833,32933
0,1,1,1,0,1,3,27.0,5,35,0,1,2069.73,0,0,229,2,0,27201,32934
0,1,1,1,0,1,2,29.0,3,26,1,0,503.73,0,0,178,2,0,48395,32935
0,1,0,1,1,1,4,72.0,2,32,0,2,824.73,0,0,112,13,0,28990,32936
0,1,0,1,5,1,4,43.0,5,30,1,0,301.73,0,0,595,3,0,45438,32937
1,1,0,1,6,0,2,51.0,3,51,0,2,2397.73,0,0,118,4,0,13772,32939
0,1,0,1,1,0,2,84.0,3,33,0,0,3760.73,0,0,320,3,0,47735,32940
1,1,1,1,2,1,3,70.0,1,41,0,2,9534.73,0,0,270,4,0,26689,32941
1,1,0,1,1,0,1,89.0,3,32,0,2,2079.73,0,0,157,2,0,18964,32942
0,1,0,1,4,1,4,83.0,1,40,1,0,557.73,0,0,131,2,0,43194,32943
0,1,0,1,5,0,1,19.0,5,44,-1,1,4127.73,0,0,538,6,0,35054,32944
0,1,0,0,4,0,2,90.0,0,31,0,2,273.73,0,0,375,2,0,46273,32946
1,1,0,1,2,0,3,48.0,5,33,0,2,724.73,0,0,217,2,0,10519,32947
0,1,0,1,5,0,3,79.0,2,35,0,1,425.73,0,0,249,2,0,49467,32948
1,1,0,1,0,1,4,12.0,4,51,-1,1,1051.73,0,0,218,2,0,25658,32949
0,1,0,1,6,1,3,61.0,5,51,-1,0,110.73,0,0,341,4,0,11759,32950
1,1,0,0,5,1,3,99.0,5,55,0,2,2599.73,0,0,375,2,0,29748,32952
1,1,1,1,5,1,2,79.0,4,30,0,0,5160.73,0,0,243,2,0,17598,32953
1,1,0,1,3,0,4,83.0,0,32,0,0,533.73,0,0,17,4,0,42907,32955
0,1,1,1,0,0,3,65.0,4,38,0,0,369.73,0,0,273,4,0,10445,32957
1,1,0,1,0,0,4,83.0,2,27,1,0,1719.73,0,0,85,2,0,39210,32958
0,0,1,1,3,0,4,96.0,3,32,1,2,170.27,0,0,126,6,0,24483,32960
1,1,0,1,2,1,4,74.0,4,33,0,1,716.73,0,0,182,5,0,45273,32961
0,0,0,1,6,0,2,98.0,3,68,0,0,1297.73,0,0,275,2,0,11183,32962
1,1,0,1,1,1,1,3.0,2,27,1,0,502.73,0,0,270,3,0,42430,32963
0,1,1,1,5,1,4,85.0,4,25,0,0,997.73,0,0,197,2,0,14295,32964
0,1,0,1,5,1,4,80.0,3,51,-1,0,554.73,0,0,168,11,0,48127,32965
0,1,1,1,2,1,2,47.0,5,37,0,0,557.73,0,0,1423,8,0,39974,32966
0,1,0,1,0,1,2,12.0,1,38,0,1,392.73,0,0,792,4,0,26585,32967
0,0,1,1,2,0,2,13.0,5,29,0,1,328.73,0,0,337,2,0,34622,32968
0,1,0,1,6,1,1,17.0,4,29,0,0,778.73,0,0,215,4,0,13726,32969
0,1,0,1,6,0,1,53.0,3,37,0,0,1219.73,0,0,292,2,0,21408,32970
0,1,1,1,4,1,3,55.0,1,45,-1,0,4096.73,0,0,644,2,0,19538,32971
0,1,0,1,4,1,2,6.0,3,31,0,0,363.73,0,0,167,4,0,12627,32973
0,1,0,1,3,0,1,75.0,1,37,0,0,520.73,0,0,241,2,0,41671,32975
1,1,0,1,2,0,3,37.0,1,55,0,0,894.73,0,0,775,2,0,49623,32976
1,1,1,1,2,0,2,25.0,0,36,0,0,839.73,2,0,315,8,0,17694,32978
1,1,0,1,5,0,1,35.0,1,31,1,0,1018.73,0,0,275,3,0,22544,32979
1,1,1,1,3,0,2,35.0,1,22,0,0,477.73,0,0,226,2,0,45925,32981
1,1,0,1,0,1,2,30.0,4,38,0,0,916.73,0,0,71,3,0,26636,32982
0,1,1,1,1,0,2,34.0,5,34,1,2,3514.73,0,0,1181,2,0,10950,32983
0,0,0,1,5,0,1,51.0,2,30,0,1,350.73,0,0,461,2,0,20083,32984
0,1,0,1,3,0,3,56.0,5,29,0,0,583.73,0,0,331,4,0,38472,32985
1,1,0,1,5,1,3,60.0,0,28,1,0,275.73,0,0,2050,3,0,21451,32986
0,1,0,1,5,1,3,7.0,0,36,0,0,599.73,0,0,66,2,0,12555,32987
1,1,0,1,2,1,1,27.0,4,34,0,2,430.73,0,0,274,2,0,35434,32989
1,1,1,1,4,0,1,73.0,3,28,1,0,101.73,0,0,279,4,0,42459,32990
0,1,1,1,5,1,1,14.0,0,46,0,1,824.73,0,0,1061,7,0,31170,32991
0,0,0,1,5,0,1,87.0,4,30,0,0,571.73,0,0,160,9,0,41327,32992
1,1,0,1,2,0,1,40.0,1,27,0,0,850.73,2,0,498,12,0,26673,32993
1,1,0,1,4,1,1,67.0,1,33,0,0,1186.73,0,0,735,2,0,27878,32995
1,1,0,1,6,0,3,47.0,5,29,0,0,877.73,0,0,96,4,0,13723,32996
0,1,0,1,4,1,4,79.0,4,34,0,0,273.73,0,0,84,6,0,41057,32997
1,1,0,1,4,0,3,76.0,0,36,0,0,256.73,0,0,107,3,0,38070,32998
1,0,0,1,1,0,2,49.0,0,36,0,2,342.73,0,0,137,2,0,11247,32999
0,0,0,1,3,0,4,82.0,1,33,0,1,646.73,0,0,332,2,0,33197,33001
0,1,0,1,6,0,2,6.0,4,35,1,1,533.73,0,0,443,2,0,41436,33002
1,1,0,1,6,0,1,97.0,1,43,0,0,622.73,0,0,176,4,0,48624,33003
1,1,0,1,4,1,4,18.0,2,34,1,2,822.73,0,0,148,4,0,31218,33004
1,1,0,1,3,0,3,1.0,1,45,0,2,6910.73,0,0,171,2,0,11047,33005
0,1,1,1,0,1,1,27.0,0,29,1,0,3556.73,0,0,466,17,0,32056,33008
1,1,0,1,0,0,2,36.0,2,34,0,0,2222.73,0,0,45,5,0,16257,33009
0,1,0,1,2,0,2,29.0,0,33,1,0,635.73,0,0,51,2,0,44046,33012
0,1,0,1,4,1,3,96.0,1,21,1,0,301.73,0,0,180,4,0,33865,33013
0,0,0,1,2,0,1,52.0,3,38,0,0,1543.73,0,0,339,2,0,41063,33014
1,0,1,1,5,0,3,76.0,1,26,0,0,161.73,0,0,70,2,0,19875,33016
0,0,0,0,1,0,1,27.0,3,72,0,0,1194.73,2,0,391,2,0,29797,33017
0,1,0,1,2,0,3,43.0,5,33,0,0,1480.73,0,0,691,3,0,16901,33019
1,1,0,0,6,0,3,3.0,1,40,0,1,1946.73,0,0,633,2,0,32909,33020
1,1,0,1,6,0,3,76.0,5,28,1,0,1285.73,0,0,19,3,0,37994,33021
1,1,0,1,0,1,4,80.0,1,48,0,1,377.73,0,0,314,4,0,49869,33023
1,0,0,0,5,0,1,63.0,2,51,0,0,5576.73,2,0,317,3,0,26757,33024
1,0,0,1,0,1,2,30.0,2,54,0,0,1959.73,2,0,97,2,0,46802,33025
1,1,0,1,2,0,1,35.0,3,31,1,2,1463.73,0,0,47,6,0,49819,33028
1,1,0,1,5,0,2,71.0,2,32,0,0,3459.73,0,0,318,2,0,15876,33029
1,1,0,1,4,0,4,41.0,3,40,0,1,3022.73,0,0,174,2,0,13424,33031
1,0,0,1,5,0,3,31.0,3,30,1,0,893.73,0,0,208,5,0,30660,33032
1,1,0,1,5,1,3,66.0,3,35,1,2,7162.73,0,0,105,3,0,38278,33033
1,1,0,1,1,0,2,44.0,3,33,1,2,1568.73,0,0,949,3,0,49232,33035
1,1,0,1,3,1,4,92.0,5,42,0,1,180.73,0,0,826,4,0,28121,33037
1,1,0,1,5,1,4,17.0,1,30,0,1,1777.73,0,0,128,2,0,48315,33038
1,1,1,1,0,1,1,28.0,1,40,-1,2,279.73,0,0,400,2,0,11487,33039
0,0,0,1,5,0,2,49.0,4,21,1,0,273.73,0,0,168,2,0,32637,33040
1,1,1,1,3,1,3,19.0,4,45,0,0,1476.73,0,0,236,2,0,28445,33041
0,1,1,0,4,0,2,36.0,4,36,0,0,273.73,0,0,544,2,0,32520,33043
0,1,1,1,2,0,3,63.0,1,31,1,0,749.73,0,0,541,4,0,41584,33044
0,1,0,1,2,0,1,78.0,2,44,0,0,7266.73,0,0,323,3,0,39292,33047
1,1,0,1,5,0,3,30.0,4,34,-1,1,1400.73,0,0,622,2,0,36297,33049
1,0,0,1,2,0,3,29.0,0,47,0,0,1632.73,0,0,116,2,0,46585,33052
0,1,0,1,2,1,2,1.0,4,56,0,1,1624.73,2,0,389,2,0,27365,33053
1,1,0,1,1,1,3,32.0,4,32,0,0,514.73,0,0,1361,3,0,35233,33054
1,1,0,1,2,0,4,67.0,1,44,0,0,9350.73,0,0,424,3,0,28980,33055
1,1,0,1,6,1,3,67.0,1,28,1,0,886.73,0,0,177,3,0,42650,33056
0,1,0,1,2,0,4,11.0,5,57,0,2,355.73,0,0,321,2,0,17847,33057
1,1,0,1,1,1,2,60.0,5,38,0,1,379.73,0,0,197,2,0,27867,33058
0,1,0,1,5,1,3,22.0,2,31,0,1,270.73,2,0,111,2,0,44172,33060
0,1,0,1,2,1,2,74.0,4,36,1,0,13429.73,0,0,288,3,0,45301,33061
1,1,0,1,5,0,3,34.0,4,35,1,0,1400.73,0,0,69,3,0,47089,33062
0,1,0,1,0,0,3,22.0,5,30,1,0,7896.73,0,0,181,2,0,49080,33063
0,1,0,1,1,0,2,52.0,4,36,1,2,940.73,0,0,476,2,0,13074,33064
1,1,1,1,3,0,1,73.0,1,35,0,1,367.73,0,0,111,2,0,31745,33066
1,1,1,1,2,1,3,29.0,1,30,1,2,929.73,0,0,145,2,0,11169,33069
1,1,0,1,6,0,3,68.0,0,22,1,0,150.27,0,0,7,2,0,31616,33071
0,0,0,1,1,0,3,73.0,3,19,1,0,1658.73,0,0,9,2,0,46375,33072
1,1,0,1,5,0,4,28.0,4,34,1,0,1862.73,0,0,342,8,0,24030,33073
1,1,0,1,4,1,1,98.0,0,30,0,0,686.73,0,0,92,4,0,23126,33074
0,1,0,1,2,0,1,70.0,3,33,1,2,602.73,0,0,16,2,0,30399,33075
0,1,0,1,0,0,2,50.0,2,28,1,2,911.73,0,0,480,8,0,21925,33076
1,1,0,1,3,1,4,64.0,4,26,0,0,2116.73,0,0,412,2,0,41055,33077
1,1,0,1,6,1,3,59.0,0,35,1,0,17000.73,0,0,149,2,0,30499,33078
0,1,0,1,3,0,3,95.0,4,48,0,0,936.73,0,0,627,2,0,32580,33079
0,1,0,1,6,0,3,63.0,2,43,0,0,15.73,2,0,381,2,0,42442,33081
0,1,0,1,0,1,3,35.0,0,31,0,0,595.73,0,0,4,2,0,13911,33082
0,1,0,1,0,0,3,49.0,0,37,1,2,1613.73,0,0,284,2,0,48576,33083
1,1,1,1,5,1,3,98.0,4,48,0,1,4394.73,0,0,181,3,0,31404,33084
0,1,0,1,4,0,2,81.0,0,30,1,0,932.73,0,0,9,2,0,14069,33085
1,0,0,0,5,1,1,89.0,2,50,0,0,659.73,0,0,435,2,0,46613,33086
0,1,0,0,1,0,2,4.0,5,38,0,1,557.73,0,0,1329,2,0,24887,33087
1,0,0,1,0,1,3,25.0,3,30,0,0,20284.73,0,0,231,2,0,42122,33089
1,1,0,1,0,0,3,4.0,4,26,0,0,1294.73,0,0,771,3,0,41248,33090
0,1,0,1,0,1,2,92.0,5,28,1,0,434.73,0,0,394,2,0,33782,33091
1,1,0,1,4,1,2,96.0,0,41,0,0,1898.73,0,0,387,2,0,37309,33092
1,0,0,1,1,0,1,73.0,4,44,0,0,273.73,2,0,170,2,0,46791,33093
1,1,0,1,6,0,1,88.0,1,48,0,1,704.73,0,0,9,2,0,41706,33095
0,1,1,1,4,1,4,60.0,1,30,0,2,374.73,0,0,380,2,0,22866,33096
0,1,1,1,3,0,2,53.0,0,33,0,1,1620.73,0,0,357,2,0,18219,33098
0,1,0,0,2,1,3,70.0,3,30,0,0,31.73,0,0,1199,2,0,27048,33100
1,1,0,1,6,0,2,44.0,1,28,1,0,411.73,0,0,184,2,0,40671,33101
0,1,0,1,5,0,3,74.0,5,47,0,0,126.73,0,0,387,2,0,48512,33102
1,1,0,1,0,1,1,19.0,4,40,0,1,1429.73,2,0,34,2,0,49478,33103
1,0,0,1,3,1,4,81.0,1,34,1,0,1006.73,0,0,173,4,0,24900,33104
0,1,1,1,5,1,1,67.0,1,30,0,0,17605.73,0,0,162,2,0,11004,33105
1,1,1,1,3,0,1,0.0,0,29,0,0,2562.73,0,0,76,3,0,29711,33106
1,1,0,1,1,0,2,64.0,1,29,1,1,2761.73,0,0,11,2,0,49837,33107
0,1,0,1,5,1,1,45.0,5,36,0,0,273.73,0,0,503,2,0,49882,33108
0,1,0,1,5,1,2,37.0,5,32,0,0,2349.73,0,0,254,2,0,32081,33109
1,1,0,1,0,0,1,66.0,0,29,-1,2,2015.73,0,0,153,2,0,29900,33112
1,1,1,1,0,0,2,54.0,1,30,1,0,668.73,0,0,336,2,0,24099,33117
0,1,0,1,6,1,1,1.0,0,50,0,2,919.73,0,0,217,2,0,45860,33118
1,1,1,1,3,1,3,64.0,0,32,0,0,40.27,0,0,371,5,0,16873,33119
0,1,0,1,1,0,4,77.0,1,32,1,0,273.73,0,0,522,2,0,29018,33121
1,1,1,1,1,0,4,46.0,2,37,0,0,1107.73,0,0,387,2,0,11857,33123
1,1,0,1,5,0,3,5.0,4,35,0,1,560.73,2,0,70,5,0,28431,33126
1,1,1,1,4,1,1,13.0,2,35,1,1,288.73,0,0,133,2,0,31442,33127
0,0,0,1,3,0,2,58.0,3,30,0,0,559.73,0,0,57,6,0,18275,33129
1,1,0,1,5,0,2,32.0,2,30,0,0,470.73,0,0,418,2,0,13140,33133
1,1,0,1,4,0,4,88.0,1,45,0,1,421.73,0,0,219,2,0,31470,33135
1,1,0,0,5,1,1,4.0,2,33,0,2,316.73,0,0,857,2,0,16227,33136
1,1,0,1,4,0,4,90.0,1,55,0,1,475.73,0,0,204,2,0,14125,33137
0,1,0,1,5,1,1,22.0,3,30,1,0,228.73,0,0,65,4,0,12692,33139
0,1,0,1,3,1,1,51.0,1,41,0,1,2859.73,0,0,351,2,0,12998,33140
1,1,1,1,0,1,2,29.0,2,54,-1,0,556.73,0,0,86,4,0,21690,33143
0,1,0,1,0,1,2,57.0,5,44,0,1,565.73,0,0,383,6,0,48026,33145
1,1,0,1,0,0,4,1.0,3,54,1,0,972.73,0,0,190,2,0,37183,33146
1,1,0,1,4,1,3,6.0,1,56,0,1,1499.73,0,0,20,2,0,14035,33147
0,1,0,1,3,1,1,41.0,1,44,-1,0,441.73,0,0,252,6,0,35443,33148
0,1,0,1,5,1,3,3.0,2,38,1,0,442.73,0,0,211,3,0,23515,33149
1,1,0,1,5,0,1,72.0,1,28,1,0,786.73,0,0,238,2,0,43351,33151
1,1,0,0,3,0,4,28.0,0,44,0,1,3502.73,0,0,1547,2,0,34559,33152
0,1,0,1,6,0,4,2.0,3,29,1,1,344.73,0,0,182,8,0,23598,33155
1,0,0,1,4,0,1,43.0,4,32,1,2,5725.73,0,0,93,7,0,35627,33159
1,0,0,1,6,1,1,41.0,0,41,0,0,396.73,0,0,128,5,0,31801,33160
1,1,1,1,1,1,3,37.0,0,28,0,0,5140.73,2,0,5,5,0,26882,33163
1,1,1,1,4,0,3,28.0,5,29,1,0,756.73,0,0,156,2,0,30981,33164
0,1,0,1,2,1,1,71.0,0,31,0,0,279.73,0,0,383,5,0,15502,33165
0,0,0,1,3,1,2,17.0,3,28,1,0,8577.73,0,0,242,2,0,30740,33166
1,1,0,1,4,1,1,22.0,2,34,0,0,6972.73,0,0,198,2,0,19303,33167
0,0,0,1,2,1,1,67.0,1,26,0,0,274.73,0,0,125,2,0,22871,33171
1,1,0,1,3,0,4,70.0,2,51,0,0,498.73,0,0,301,3,0,35437,33172
1,1,0,1,2,0,4,64.0,2,28,0,2,1133.73,0,0,182,2,0,21267,33174
1,1,0,1,5,0,2,55.0,4,34,0,0,2837.73,0,0,362,2,0,48987,33177
1,0,0,1,1,1,3,4.0,0,54,1,0,655.73,0,0,272,2,0,36752,33179
1,1,1,1,0,1,3,60.0,2,32,1,2,88.27,0,0,4,2,0,46855,33180
1,1,0,1,1,0,3,3.0,0,33,1,2,2197.73,0,0,282,2,0,17852,33181
0,1,0,1,4,0,1,31.0,4,29,0,0,1937.73,0,0,155,3,0,31450,33182
0,0,0,1,2,0,3,29.0,1,41,0,0,1221.73,0,0,196,2,0,38336,33184
0,1,0,1,4,0,3,43.0,1,31,0,1,4409.73,0,0,175,2,0,24151,33185
1,1,1,1,5,1,2,5.0,0,33,0,0,638.73,0,0,60,2,0,20024,33186
0,1,0,1,6,1,2,70.0,4,39,1,1,1224.73,0,0,20,2,0,30171,33187
0,1,1,1,2,0,4,72.0,2,55,0,1,110.27,2,0,531,2,0,44297,33190
1,1,0,1,4,1,1,18.0,1,27,1,0,860.73,0,0,127,2,0,13877,33191
1,1,0,1,3,0,1,63.0,2,31,0,0,273.73,0,0,207,2,0,33686,33193
1,1,1,0,6,0,4,27.0,5,48,0,1,614.73,0,0,667,4,0,17602,33195
1,1,0,1,2,0,3,60.0,3,36,0,0,1070.73,0,0,59,2,0,18318,33196
0,1,0,1,3,0,4,64.0,5,23,1,0,273.73,0,0,709,2,0,13971,33197
0,1,1,1,6,0,4,91.0,1,28,1,0,1746.73,0,0,398,2,0,37685,33198
1,1,0,1,2,1,1,73.0,2,35,1,0,382.73,0,0,56,2,0,16285,33199
1,0,0,1,1,1,2,72.0,2,48,0,2,494.73,0,0,316,3,0,48560,33200
0,1,0,1,2,0,2,80.0,4,32,0,1,1490.73,0,0,139,5,0,15817,33201
1,1,1,1,3,0,2,85.0,2,27,1,0,400.73,0,0,311,2,0,18074,33202
1,0,0,0,0,0,3,35.0,1,42,1,0,273.73,0,0,130,2,0,15158,33205
1,0,0,0,0,1,4,83.0,5,59,0,2,540.73,0,0,187,2,0,10456,33207
0,1,0,1,5,0,2,80.0,3,30,0,0,1554.73,0,0,219,2,0,17602,33210
1,0,0,1,1,0,2,2.0,0,33,1,2,395.73,0,0,46,7,0,13386,33211
1,1,0,1,6,0,1,21.0,1,26,1,2,418.73,0,0,274,2,0,18313,33212
1,1,0,1,5,1,3,97.0,4,34,0,0,220.73,0,0,6,10,0,35211,33213
1,1,0,1,3,1,2,95.0,3,21,0,0,277.73,0,0,695,2,0,40759,33214
0,1,0,1,0,0,4,51.0,2,27,1,2,341.73,0,0,655,2,0,47758,33220
1,1,0,1,0,0,3,56.0,0,34,0,0,286.73,0,0,95,2,0,49990,33221
1,1,0,1,3,0,4,80.0,2,51,0,2,9599.73,0,0,9,2,0,37031,33222
0,0,0,1,6,1,3,27.0,5,47,0,0,1618.73,0,0,251,2,0,30242,33224
1,1,1,1,3,1,3,69.0,1,33,0,0,273.73,0,0,120,2,0,23809,33225
0,1,0,1,3,0,2,49.0,1,40,0,2,2266.73,0,0,94,2,0,43343,33226
0,1,0,0,2,1,2,59.0,1,27,-1,0,254.73,0,0,709,2,0,20025,33229
1,1,0,1,6,1,3,53.0,4,46,0,2,434.73,0,0,204,2,0,40919,33232
1,1,0,1,1,0,3,87.0,3,33,0,0,633.73,2,0,21,5,0,38688,33233
0,1,0,1,3,0,3,41.0,1,33,0,0,273.73,0,0,15,2,0,24557,33234
0,1,0,1,3,0,1,49.0,5,28,1,2,336.73,0,0,257,3,0,39907,33235
0,1,0,1,6,1,3,80.0,0,33,0,0,1618.73,0,0,160,3,0,34236,33236
1,1,0,1,4,1,1,38.0,1,49,0,0,656.73,0,0,161,2,0,40558,33237
0,1,0,1,6,0,3,12.0,0,36,0,0,1806.73,0,0,56,2,0,21377,33238
1,1,0,1,3,1,1,98.0,4,34,1,0,367.73,0,0,271,2,0,22188,33240
0,1,0,1,6,0,1,36.0,1,46,0,1,273.73,0,0,87,3,0,35038,33241
0,0,0,0,0,1,1,5.0,4,59,0,0,516.73,0,0,191,2,0,25865,33242
0,1,0,1,6,0,3,93.0,4,33,-1,2,535.73,0,0,687,6,0,44330,33243
1,0,0,1,1,1,2,52.0,5,31,1,0,15614.73,0,0,332,5,0,27160,33245
0,0,0,1,0,0,4,77.0,4,45,1,2,273.73,0,0,93,2,0,22762,33247
1,0,0,1,4,0,3,7.0,1,48,0,0,608.73,0,0,163,2,0,19834,33248
0,1,0,1,4,1,4,69.0,1,40,0,0,273.73,0,0,69,4,0,40811,33249
1,0,1,1,2,1,4,36.0,0,39,0,0,340.73,0,0,182,4,0,20439,33250
0,1,0,1,0,1,2,52.0,5,32,1,0,628.73,0,0,48,2,0,34791,33251
1,1,0,1,3,0,3,93.0,4,36,0,0,1003.73,0,0,16,10,0,18417,33254
0,0,0,1,0,1,3,31.0,2,64,0,1,984.73,2,0,134,2,0,27214,33257
1,1,0,1,4,0,4,86.0,5,23,1,1,288.73,0,0,56,4,0,38171,33258
1,1,0,1,5,0,4,16.0,3,46,0,0,713.73,0,0,608,3,0,10868,33259
1,1,0,1,5,0,4,44.0,1,44,0,2,462.73,0,0,42,3,0,30847,33260
1,1,0,1,5,1,2,43.0,2,26,1,0,1284.73,0,0,201,2,0,15563,33261
0,1,1,1,1,0,4,97.0,1,38,0,0,1659.73,0,0,393,6,0,23545,33265
0,1,0,1,2,0,2,86.0,1,32,0,2,5231.73,0,0,8,4,0,25510,33267
0,1,0,1,6,0,1,61.0,4,32,1,0,13956.73,0,0,89,5,0,38853,33270
1,1,0,0,4,1,3,12.0,0,44,0,0,1420.73,0,0,717,2,0,31297,33271
1,1,0,1,2,1,1,41.0,2,44,1,0,611.73,0,0,175,2,0,34477,33272
1,1,1,1,5,1,3,44.0,3,57,1,0,149.27,0,0,81,2,0,28291,33273
0,1,0,1,5,1,3,24.0,4,44,0,0,602.73,0,0,75,2,0,20221,33274
1,1,0,1,6,0,4,72.0,2,30,1,2,1245.73,0,0,166,2,0,35839,33275
0,1,0,1,5,1,3,34.0,0,25,1,0,892.73,0,0,13,6,0,19313,33276
0,1,1,1,2,0,3,59.0,5,35,1,0,372.73,0,0,614,2,0,36579,33278
1,1,1,1,3,0,1,32.0,1,39,0,0,1795.73,0,0,374,4,0,45740,33279
0,1,0,1,6,0,4,29.0,0,29,1,2,1048.73,0,0,204,4,0,36793,33280
1,1,0,1,4,1,3,17.0,2,49,1,0,1426.73,0,0,73,2,0,36724,33281
1,1,0,1,5,0,4,81.0,5,57,0,1,469.73,2,0,202,2,0,30734,33282
1,1,0,1,3,1,1,48.0,5,32,0,0,1129.73,0,0,467,7,0,41712,33283
1,1,0,1,4,1,1,84.0,1,30,1,0,2092.73,0,0,59,4,0,12577,33284
1,1,0,1,1,0,4,39.0,4,57,-1,2,531.73,0,0,30,2,0,18869,33285
1,1,0,0,6,1,3,40.0,0,33,1,2,335.73,0,0,210,2,0,22448,33288
1,1,0,1,0,1,1,45.0,3,35,0,1,1802.73,0,0,198,2,0,41424,33289
0,1,0,0,4,1,1,47.0,4,42,0,0,378.73,0,0,583,2,0,38918,33290
0,0,0,1,6,0,1,96.0,4,57,-1,2,273.73,0,0,376,4,0,46184,33291
1,1,0,1,4,0,3,2.0,2,32,1,0,591.73,0,0,37,4,0,38597,33292
1,1,0,1,5,1,4,61.0,5,52,0,0,576.73,0,0,237,4,0,26297,33294
0,1,0,1,0,1,4,25.0,0,30,1,2,1727.73,0,0,187,3,0,49720,33296
0,1,0,1,1,0,2,56.0,0,38,1,0,2633.73,0,0,12,2,0,39042,33297
1,0,0,1,6,0,1,55.0,1,36,1,2,304.73,0,0,56,2,0,19176,33298
1,1,1,1,5,0,4,41.0,0,36,0,0,75.27,0,0,108,2,0,11620,33299
1,1,0,1,2,1,2,91.0,0,41,0,0,2200.73,0,0,146,3,0,40211,33301
0,1,0,1,3,1,3,84.0,3,32,0,0,1238.73,0,0,369,4,0,16108,33302
1,1,0,1,0,1,1,92.0,4,34,1,0,273.73,0,0,634,2,0,45705,33304
0,1,0,1,4,0,1,53.0,5,37,0,1,8910.73,2,0,75,3,0,41558,33306
0,1,1,0,2,0,2,74.0,3,57,1,2,273.73,0,0,389,2,0,30654,33307
0,1,0,1,6,1,3,60.0,4,34,0,0,297.73,0,0,85,4,0,49650,33308
1,1,0,1,6,0,1,33.0,1,42,0,0,781.73,0,0,219,3,0,14217,33309
0,1,1,1,4,1,4,11.0,0,32,1,0,838.73,0,0,17,2,0,24382,33310
0,1,0,1,5,1,2,40.0,5,35,0,1,2214.73,0,0,148,2,0,25166,33311
0,0,1,1,4,1,1,89.0,0,53,-1,2,5526.73,0,0,375,21,0,24123,33312
0,1,0,1,1,1,1,83.0,5,29,0,2,764.73,0,0,12,3,0,45805,33313
0,1,0,1,1,0,1,53.0,4,31,1,0,274.73,0,0,101,8,0,29321,33315
1,1,1,1,6,0,1,62.0,2,41,0,0,974.73,0,0,66,2,0,25815,33316
1,1,0,1,3,1,3,68.0,5,26,1,2,2257.73,0,0,144,2,0,16238,33318
0,1,0,1,3,1,3,12.0,2,58,0,0,520.73,0,0,62,5,0,15721,33319
1,1,0,1,6,1,4,48.0,1,35,0,0,457.73,0,0,50,5,0,38758,33320
1,1,0,1,2,0,1,47.0,3,39,0,1,514.73,0,0,167,3,0,13666,33321
0,1,0,1,5,1,4,26.0,2,39,0,2,858.73,2,0,57,2,0,34218,33323
1,1,0,1,0,1,3,55.0,0,36,-1,0,293.73,0,0,81,2,0,28250,33324
0,1,1,1,2,0,2,90.0,0,40,1,0,1322.73,0,0,177,2,0,20086,33325
1,1,0,1,1,0,3,67.0,1,27,-1,0,564.73,0,0,402,2,0,40514,33326
0,1,1,1,3,1,2,66.0,4,48,-1,0,1154.73,0,0,159,2,0,47856,33327
0,1,0,1,2,0,2,12.0,5,33,0,0,367.73,0,0,72,2,0,37286,33328
1,1,0,1,1,0,2,73.0,1,44,-1,0,621.73,0,0,320,2,0,36256,33330
0,1,1,1,4,1,3,36.0,4,38,0,0,838.73,0,0,294,2,0,36114,33331
1,1,0,1,0,0,4,11.0,2,32,1,0,1625.73,0,0,123,5,0,37045,33334
1,0,0,1,1,1,3,90.0,5,54,0,0,432.73,0,0,129,2,0,29326,33336
1,0,0,0,2,0,4,97.0,3,37,0,2,1797.73,0,0,564,2,0,11105,33337
0,1,1,1,5,1,3,8.0,2,49,0,2,6973.73,0,0,61,2,0,22507,33338
1,1,1,1,4,1,2,32.0,1,26,0,1,947.73,2,0,19,2,0,47625,33339
0,1,1,1,6,0,2,75.0,4,27,0,0,2651.73,0,0,236,8,0,15645,33341
1,1,0,1,5,1,2,39.0,5,37,0,0,1438.73,0,0,351,2,0,28448,33342
1,1,0,1,2,1,1,20.0,4,29,1,0,442.73,0,0,397,2,0,49977,33343
1,1,0,1,4,0,4,59.0,4,33,0,0,1320.73,0,0,92,2,0,42830,33345
1,0,0,1,0,1,4,11.0,5,30,0,2,3427.73,0,0,93,4,0,19477,33349
