Age,SSec_Category,Hobby,Education_Duration,Profession,Working_Hours,Investment,Loan,Dependents,Yearly_Breaks,Number_of_Siblings,City,Income,Debt_Paid,Id,Gender_F,Gender_M,Housing_Apartment,Housing_Bungalow,Housing_Condo,Housing_Slum,Housing_Trailer,Housing_Treehouse,Loan Status_Applied,Loan Status_Critical,Loan Status_EMI,Loan Status_In Search,Loan Status_Not Applied,Loan Status_Overdue,Loan Status_Paid,Loan Status_Pending,Marital_Status_Divorced,Marital_Status_Divorced with Children,Marital_Status_Engaged,Marital_Status_Married,Marital_Status_Separated,Marital_Status_Single,Employer_Kind_MNC,Employer_Kind_Self-employed,Employer_Kind_Startup,Country_Canada
38.0,4,15,11.0,2,42.0,20.0,2000.0,1,1,3,38,311123.224,16554,38558,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
53.0,4,6,6.0,11,47.0,20.0,2000.0,1,0,4,38,133710.742,28352,38560,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
46.0,4,9,14.0,11,40.0,20.0,2000.0,3,1,3,38,199589.785,32116,38562,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22.0,4,15,11.0,2,47.0,20.0,2000.0,1,0,2,38,299859.505,26055,38566,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
59.0,4,7,13.0,3,52.0,20.0,2000.0,1,1,2,38,357022.917,14093,38569,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
37.0,4,8,12.0,12,42.0,20.0,2000.0,2,1,4,38,122657.977,17774,38572,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
47.0,4,14,16.0,9,37.0,15044.0,2000.0,1,0,4,38,98227.209,40759,38573,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
55.0,4,5,5.0,3,92.0,20.0,2000.0,1,1,2,11,206773.318,13831,38574,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
45.0,4,15,11.0,11,47.0,20.0,2000.0,1,1,3,38,212449.53,43203,38575,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
36.0,4,7,13.0,11,37.0,20.0,2000.0,5,0,4,38,120241.914,25294,38576,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
75.0,4,5,5.0,4,0.0,20.0,2000.0,1,1,2,38,31411.233,26617,38577,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
18.0,4,15,11.0,12,10.0,20.0,2000.0,5,1,4,38,222071.646,21225,38578,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
35.0,4,0,7.0,2,32.0,20.0,2000.0,1,1,3,38,212622.89,22050,38579,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
48.0,4,11,10.0,7,47.0,20.0,2000.0,2,1,2,38,159736.81699999998,19609,38581,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
24.0,4,11,10.0,5,42.0,20.0,2000.0,6,1,3,38,143733.417,44397,38588,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
30.0,1,9,14.0,3,42.0,20.0,3977.0,6,1,4,38,88024.261,37888,38589,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
49.0,4,15,11.0,0,42.0,20.0,2000.0,4,0,2,38,148509.946,38638,38590,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24.0,4,11,10.0,5,0.0,20.0,2000.0,2,0,4,38,219760.153,27329,38591,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25.0,4,11,10.0,0,37.0,20.0,2000.0,4,1,4,38,404633.875,14544,38593,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27.0,1,9,14.0,11,42.0,20.0,2000.0,3,1,3,38,319105.981,10438,38594,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
40.0,4,15,11.0,2,54.0,20.0,2000.0,1,1,2,38,194485.29100000003,41178,38597,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
37.0,4,11,10.0,3,0.0,20.0,2000.0,1,1,3,38,169491.576,28376,38598,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
15.0,4,1,8.0,4,20.0,20.0,2000.0,4,0,4,38,195189.692,33391,38599,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
18.0,4,15,11.0,0,37.0,20.0,2000.0,4,1,4,38,123548.646,16015,38600,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38.0,4,7,13.0,9,42.0,20.0,2000.0,2,1,4,38,145836.767,18835,38602,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
25.0,4,7,13.0,7,44.0,20.0,2000.0,3,1,3,38,35341.497,48019,38603,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
27.0,4,15,11.0,10,0.0,20.0,2000.0,2,0,4,38,207682.096,39338,38605,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
40.0,4,11,10.0,0,38.0,20.0,2000.0,6,1,4,38,208333.075,36606,38606,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
29.0,4,9,14.0,0,42.0,20.0,2000.0,1,0,4,38,367046.291,39613,38607,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
35.0,4,12,15.0,3,0.0,27848.0,2000.0,2,1,3,38,255653.534,14654,38612,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1
39.0,2,9,14.0,3,47.0,20.0,2000.0,2,1,2,38,275171.571,34021,38613,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
48.0,4,11,10.0,0,38.0,20.0,2000.0,5,0,4,38,107208.06,21170,38614,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
32.0,4,2,9.0,11,36.0,20.0,2000.0,5,1,3,38,221147.596,24825,38615,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
45.0,4,3,3.0,6,42.0,20.0,2000.0,5,1,4,25,213830.226,37205,38616,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.0,4,11,10.0,3,42.0,20.0,2000.0,2,1,3,38,444644.349,43746,38617,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
36.0,4,12,15.0,3,0.0,20.0,2000.0,2,1,2,38,201612.08,20671,38619,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41.0,4,12,15.0,3,42.0,20.0,2000.0,1,1,2,38,275293.137,10916,38620,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
38.0,1,9,14.0,3,42.0,20.0,2000.0,2,0,3,38,352847.254,27847,38621,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
46.0,4,11,10.0,3,72.0,20.0,2000.0,1,1,3,11,276295.455,26045,38622,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
28.0,4,11,10.0,3,42.0,20.0,2000.0,5,1,2,38,137189.534,42531,38623,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
28.0,4,9,14.0,9,0.0,20.0,2000.0,5,1,2,38,260143.825,45397,38626,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
35.0,4,11,10.0,0,40.0,20.0,2000.0,4,1,3,38,270069.525,40057,38627,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55.0,4,15,11.0,2,42.0,20.0,2000.0,1,0,2,38,172628.292,17618,38629,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
23.0,4,15,11.0,2,42.0,20.0,2000.0,3,1,4,38,116377.422,21222,38630,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
47.0,4,11,10.0,6,42.0,20.0,4179.0,1,0,4,38,199828.873,23078,38632,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.0,4,15,11.0,12,0.0,7708.0,2000.0,1,1,4,38,131052.379,22580,38633,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
42.0,4,11,10.0,7,42.0,20.0,2000.0,5,1,2,38,138816.94199999998,19834,38634,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
16.0,4,0,7.0,2,42.0,20.0,2000.0,5,0,4,38,115637.736,42332,38635,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
43.0,4,11,10.0,7,33.0,20.0,2000.0,1,0,3,38,185658.41600000003,45514,38636,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
48.0,4,10,17.0,3,57.0,20.0,2000.0,1,1,4,38,75107.703,39731,38637,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
15.0,4,2,9.0,0,18.0,20.0,2000.0,4,1,2,38,156781.149,37276,38638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
26.0,4,11,10.0,2,42.0,20.0,2000.0,1,0,2,38,236683.188,16174,38639,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
36.0,0,15,11.0,0,0.0,5033.0,2000.0,6,1,2,38,25961.523,36034,38640,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
41.0,4,11,10.0,2,39.0,20.0,2000.0,1,1,3,38,188988.547,30233,38641,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
46.0,4,11,10.0,2,42.0,20.0,2000.0,4,1,4,38,216846.804,39282,38642,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
55.0,4,8,12.0,9,7.0,20.0,2000.0,6,0,3,38,175141.13100000002,19697,38643,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
26.0,2,11,10.0,6,42.0,20.0,2000.0,4,1,3,38,119067.741,24837,38646,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56.0,4,11,10.0,2,0.0,20.0,2000.0,2,0,4,38,304149.299,45551,38647,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
21.0,2,9,14.0,9,42.0,20.0,2000.0,5,0,4,38,361883.33700000006,47036,38648,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46.0,4,12,15.0,9,37.0,20.0,2000.0,1,1,3,38,252747.118,28183,38650,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
47.0,4,15,11.0,6,52.0,20.0,2000.0,1,1,3,38,128675.276,40125,38651,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
38.0,4,15,11.0,2,62.0,20.0,2000.0,1,0,4,38,151881.091,42697,38652,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
39.0,2,11,10.0,6,52.0,20.0,2000.0,2,1,3,38,155431.932,22024,38653,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
43.0,4,11,10.0,5,0.0,20.0,2000.0,1,1,4,38,128854.19,21245,38654,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25.0,4,15,11.0,6,52.0,20.0,2000.0,1,1,3,38,95164.174,48972,38655,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48.0,4,12,15.0,3,50.0,27848.0,2000.0,2,0,4,38,234947.157,39421,38657,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
63.0,4,12,15.0,9,18.0,20.0,2000.0,1,0,3,38,148443.43300000002,24499,38658,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
34.0,4,15,11.0,0,42.0,20.0,2000.0,1,1,3,32,257548.189,17029,38659,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
61.0,4,0,7.0,9,42.0,20.0,2000.0,1,1,4,38,528524.294,40643,38660,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
20.0,4,11,10.0,4,0.0,20.0,2000.0,1,1,4,38,32266.69,24963,38661,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
16.0,4,1,8.0,11,22.0,20.0,2000.0,4,0,4,38,161427.207,34609,38663,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
35.0,4,1,8.0,6,42.0,20.0,2000.0,2,0,2,38,171047.327,16799,38665,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
29.0,4,15,11.0,0,0.0,20.0,2000.0,2,1,3,38,85732.905,21792,38668,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
36.0,1,11,10.0,3,37.0,20.0,2000.0,2,0,4,16,170148.322,36810,38669,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
22.0,1,9,14.0,9,27.0,20.0,2000.0,4,1,3,38,165391.37900000002,49337,38670,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
23.0,4,9,14.0,0,42.0,20.0,2000.0,2,1,4,38,92676.756,23111,38671,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
28.0,2,15,11.0,0,42.0,20.0,2000.0,5,1,3,38,177410.958,43602,38672,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
43.0,4,5,5.0,6,44.0,20.0,2000.0,5,1,2,38,186989.891,15327,38673,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56.0,4,9,14.0,3,0.0,20.0,2000.0,2,1,4,38,189777.756,31123,38675,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
22.0,4,9,14.0,11,42.0,20.0,3504.0,4,0,4,38,376991.76,15872,38680,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24.0,4,9,14.0,2,52.0,20.0,2000.0,2,0,3,8,328461.549,15039,38681,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
27.0,4,9,14.0,0,0.0,20.0,2000.0,2,1,2,38,245921.199,16579,38682,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
20.0,4,15,11.0,3,42.0,20.0,2000.0,6,1,3,38,254550.698,29770,38684,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
15.0,4,2,9.0,8,20.0,20.0,2000.0,4,0,4,38,90241.667,29096,38685,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
33.0,4,9,14.0,3,42.0,20.0,2000.0,2,0,2,38,93086.862,23814,38687,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
40.0,4,15,11.0,3,52.0,20.0,2000.0,1,1,2,38,810841.307,22539,38688,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
43.0,4,14,16.0,9,0.0,7318.0,2000.0,1,1,4,38,71607.723,25270,38689,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
26.0,4,11,10.0,7,62.0,20.0,2000.0,2,1,4,38,144090.687,40858,38690,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
69.0,2,5,5.0,9,17.0,20.0,2000.0,2,0,2,38,47510.746,46039,38691,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32.0,4,11,10.0,10,42.0,20.0,2000.0,1,0,4,38,117974.83,40506,38692,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
37.0,4,15,11.0,7,62.0,20.0,2000.0,6,1,2,38,130434.548,46883,38694,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
15.0,4,2,9.0,7,27.0,20.0,2000.0,3,1,2,38,51315.635,27322,38695,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
24.0,4,8,12.0,5,42.0,20.0,2000.0,1,1,2,38,92099.127,15009,38698,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
47.0,4,9,14.0,12,42.0,20.0,3564.0,2,1,3,1,95593.921,43426,38699,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
55.0,4,9,14.0,3,42.0,20.0,4415.0,1,0,4,38,106449.185,20037,38700,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
38.0,4,9,14.0,3,57.0,20.0,2000.0,2,1,3,38,118628.788,39302,38701,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
60.0,4,12,15.0,9,12.0,20.0,2000.0,1,0,4,38,175916.432,26745,38704,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
39.0,2,15,11.0,10,66.0,20.0,2000.0,1,1,4,38,190393.812,47965,38705,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
44.0,4,11,10.0,5,42.0,20.0,2000.0,2,0,4,38,176056.53,11447,38706,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
51.0,4,11,10.0,2,42.0,20.0,2000.0,1,1,3,40,153205.141,27712,38707,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31.0,4,9,14.0,11,42.0,20.0,2000.0,4,1,2,38,116556.975,19766,38708,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
28.0,4,8,12.0,6,0.0,20.0,2000.0,1,1,3,38,205798.383,42068,38710,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
25.0,2,11,10.0,5,42.0,20.0,2000.0,5,0,4,38,187860.374,40853,38711,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
30.0,2,11,10.0,2,42.0,20.0,2000.0,4,0,4,38,317609.516,33437,38712,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
17.0,4,15,11.0,9,14.0,20.0,2000.0,4,1,2,38,268794.644,14291,38713,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
54.0,4,15,11.0,4,52.0,20.0,2000.0,1,0,4,38,36394.014,31539,38715,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
31.0,4,15,11.0,3,52.0,20.0,2000.0,1,0,2,38,291136.905,17058,38716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1
34.0,4,11,10.0,7,0.0,20.0,2000.0,5,0,4,38,206663.389,30824,38717,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
31.0,4,9,14.0,9,42.0,20.0,3092.0,2,1,2,38,100613.665,23229,38720,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
18.0,4,15,11.0,11,27.0,20.0,2000.0,2,0,3,38,216558.855,24708,38721,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
49.0,4,11,10.0,13,42.0,7708.0,2000.0,1,1,4,38,90008.212,38992,38722,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
50.0,4,15,11.0,13,32.0,20.0,2000.0,1,0,3,38,183724.972,46787,38723,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
62.0,4,0,7.0,13,0.0,20.0,2000.0,1,1,2,38,175516.461,11921,38724,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
65.0,4,11,10.0,2,17.0,20.0,2000.0,1,0,2,1,327966.943,13794,38728,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
35.0,4,10,17.0,9,42.0,20.0,2000.0,2,0,4,38,183147.767,30252,38729,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
23.0,2,15,11.0,7,0.0,20.0,2000.0,2,0,4,38,142650.946,23122,38731,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
39.0,2,9,14.0,9,42.0,20.0,2000.0,5,1,3,38,252503.153,26706,38732,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
73.0,1,11,10.0,4,17.0,20.0,2000.0,1,0,3,38,337245.261,45308,38735,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
65.0,4,11,10.0,4,27.0,20.0,2000.0,1,1,4,38,70935.599,10810,38739,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
27.0,4,15,11.0,4,42.0,20.0,2000.0,2,0,4,38,473186.478,18630,38740,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
30.0,4,15,11.0,4,67.0,20.0,2000.0,5,0,4,38,183014.295,33753,38741,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
39.0,4,9,14.0,3,52.0,7708.0,2000.0,1,1,2,38,340749.98799999995,28303,38743,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
44.0,4,9,14.0,9,52.0,20.0,2000.0,5,0,2,38,105070.221,32774,38744,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
46.0,4,7,13.0,10,0.0,20.0,2000.0,1,1,3,38,190099.928,23644,38745,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
66.0,4,11,10.0,9,42.0,20.0,2000.0,2,1,3,38,348016.289,21225,38747,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
47.0,4,15,11.0,7,22.0,20.0,2000.0,2,1,3,38,173367.90399999998,40886,38748,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
60.0,4,5,5.0,5,42.0,20.0,2000.0,2,0,4,4,250895.58,39968,38749,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
28.0,4,7,13.0,0,47.0,20.0,2000.0,5,1,4,38,101701.008,46434,38750,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
54.0,4,15,11.0,10,42.0,20.0,2000.0,1,0,3,38,196739.722,17818,38751,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
20.0,4,15,11.0,7,42.0,20.0,2000.0,2,1,4,38,328937.917,18391,38753,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
54.0,4,11,10.0,5,42.0,20.0,2000.0,1,0,4,38,339294.019,43698,38754,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
51.0,2,9,14.0,0,42.0,20.0,2000.0,2,0,4,38,124229.931,33314,38755,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
49.0,4,6,6.0,2,32.0,20.0,2000.0,2,0,3,38,177384.52800000005,41432,38757,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
39.0,4,11,10.0,3,62.0,13570.0,2000.0,2,1,2,38,338664.225,14129,38758,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
22.0,4,15,11.0,0,42.0,20.0,2000.0,6,1,4,38,94973.36,45486,38760,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
21.0,4,9,14.0,0,42.0,20.0,2000.0,4,0,2,38,130811.836,35648,38762,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
31.0,1,10,17.0,9,0.0,20.0,2000.0,1,0,2,38,25473.073,25655,38766,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
26.0,4,11,10.0,5,42.0,20.0,2000.0,2,1,3,38,92567.375,42795,38767,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
